genres,rating,no_of_votes,meta_score,release_date,gross,budget,countries,log_budget,log_no_of_votes,log_gross,log_gross_bin
"Psychological Drama, Psychological Thriller, Tragedy, Crime, Drama, Mystery, Thriller",7.3,154000,51.0,2002.0,6490733.0,26000000.0,France,17.073607134447293,11.944714374881176,15.6858861793577,2
"Conspiracy Thriller, Cop Drama, Hard-boiled Detective, Period Drama, Police Procedural, Suspense Mystery, Whodunnit, Crime, Drama, Mystery",8.2,638000,91.0,1997.0,126216940.0,35000000.0,United States,17.370858648025116,13.366095129723817,18.653512738364793,7
"Gangster, Heist, Crime, Thriller",8.3,1100000,81.0,1992.0,2932006.0,1200000.0,United States,13.997832948091215,13.910821646859095,14.89119772943467,1
"Psychological Thriller, Crime, Thriller",4.9,110000,53.0,2015.0,5567103.0,2500000.0,"Chile, Israel, United States",14.731801689838349,11.608244735642321,15.532385548507225,2
"Caper, Gangster, Heist, Psychological Drama, Psychological Thriller, Suspense Mystery, Whodunnit, Crime, Drama, Mystery",8.5,1200000,76.0,1995.0,23341568.0,6000000.0,"United States, Germany",15.607270193858982,13.997832948091215,16.96574640621366,3
"Political Drama, Political Thriller, Psychological Drama, Crime, Drama, Thriller",7.6,12000,84.0,2025.0,6301950.0,26000000.0,"France, Germany",17.073607134447293,9.392745258631441,15.656369825959704,2
"Contemporary Western, Serial Killer, Crime, Drama, Thriller",8.2,1100000,92.0,2007.0,171632777.0,25000000.0,United States,17.034386422832473,13.910821646859095,18.9608677407633,7
"Gangster, Period Drama, Crime, Drama",6.6,65000,70.0,2024.0,36159144.0,40000000.0,United States,17.50439003707821,11.082157933374816,17.4034404482972,4
"Psychological Thriller, Crime, Drama, Thriller",6.4,29000,43.0,2000.0,1308242.0,25000000.0,"France, United States",17.034386422832473,10.275085591132715,14.084195573560862,1
"Epic, Gangster, Tragedy, Crime, Drama",9.0,1400000,90.0,1974.0,47964222.0,13000000.0,United States,16.380459992348886,14.151983508870947,17.685965936790975,5
"Cop Drama, Hard-boiled Detective, Legal Drama, Police Procedural, Psychological Drama, Psychological Thriller, Serial Killer, Crime, Drama, Mystery",8.6,1900000,65.0,1995.0,328963548.0,33000000.0,United States,17.312018149733785,14.45736497045232,19.611457509278544,8
"Serial Killer, Crime, Thriller",8.0,805000,74.0,2005.0,158733820.0,40000000.0,United States,17.50439003707821,13.598598798635953,18.88273927558276,7
"Cop Drama, Drug Crime, Police Procedural, Action, Crime, Drama, Thriller",7.6,279000,68.0,2012.0,55078146.0,7000000.0,"United States, United Kingdom",15.76142084987672,12.53897064502647,17.824263589283515,5
"Psychological Thriller, Crime, Drama, Thriller",7.0,174000,70.0,2021.0,39629195.0,60000000.0,"United States, Mexico, Canada",17.909855136853043,12.066816325306588,17.495076677299956,4
"Car Action, Action, Crime, Thriller",6.8,435000,58.0,2001.0,207517995.0,38000000.0,"United States, Germany",17.453096744006448,12.983103608918753,19.15072862158524,8
"Police Procedural, Psychological Drama, Psychological Horror, Psychological Thriller, Serial Killer, Slasher Horror, Crime, Drama, Horror, Thriller",8.6,1600000,86.0,1991.0,272742922.0,19000000.0,United States,16.759949589762293,14.285514812209815,19.424040235503067,8
"Heist, Crime, Drama, Thriller",7.5,428000,74.0,2010.0,154026136.0,37000000.0,"United States, United Kingdom",17.426428497635523,12.966880811009803,18.85263286675618,7
"Epic, Period Drama, Tragedy, True Crime, Western Epic, Crime, Drama, History, Mystery, Romance",7.6,277000,89.0,2023.0,158772599.0,200000000.0,United States,19.11382792951231,12.531776395271262,18.882983547809264,7
"Period Drama, Suspense Mystery, Whodunnit, Crime, Drama, Mystery, Thriller, Western",7.8,687000,68.0,2015.0,161217616.0,44000000.0,United States,17.599700214609808,13.440091026807503,18.898265668665953,7
"Caper, Coming-of-Age, Gangster, Crime, Drama",8.6,832000,79.0,2004.0,30681033.0,26000000.0,"Brazil, France",17.073607134447293,13.631588921725701,17.239155236633344,4
"Action Epic, Martial Arts, One-Person Army Action, Action, Crime, Thriller",6.8,90000,70.0,2024.0,35271631.0,10000000.0,"United States, Canada, Singapore, India",16.118095750958314,11.407576060361786,17.378589572760674,4
"Heist, Action, Crime, Thriller",7.3,212000,60.0,1991.0,83531958.0,24000000.0,"United States, Japan",16.993564429978885,12.264346270624157,18.24073985910882,6
"Legal Drama, Legal Thriller, Crime, Drama, Mystery, Thriller",7.0,90000,72.0,2024.0,24800000.0,30000000.0,United States,17.216707972959764,11.407576060361786,17.02635425145779,3
"Psychological Thriller, Suspense Mystery, Crime, Drama, Mystery, Thriller",8.2,862000,70.0,2013.0,122127446.0,46000000.0,United States,17.6441519761925,13.667011709737965,18.620575704973977,7
"Cop Drama, Epic, Police Procedural, Psychological Thriller, Serial Killer, True Crime, Whodunnit, Crime, Drama, Mystery",7.7,630000,79.0,2007.0,84786496.0,65000000.0,United States,17.989897843244528,13.353476685668044,18.255646854592566,6
"Suspense Mystery, Tragedy, Crime, Drama, Mystery, Thriller",7.8,119000,65.0,1989.0,34603943.0,15000000.0,United States,16.52356082573315,11.686887175419702,17.35947822197107,4
"Docudrama, Epic, Gangster, True Crime, Crime, Drama",8.2,587000,73.0,1995.0,116112375.0,52000000.0,"United States, France",17.76675429577647,13.282781802386296,18.570069038747533,7
"Epic, Gangster, Tragedy, Crime, Drama",9.2,2100000,100.0,1972.0,250342198.0,6000000.0,United States,15.607270193858982,14.557448378884015,19.338339335879258,8
"Cop Drama, Drug Crime, Gangster, Police Procedural, Tragedy, Crime, Drama, Thriller",7.8,493000,71.0,2001.0,104876233.0,45000000.0,United States,17.622173069956816,13.108266481420335,18.468291489070978,6
"Dark Comedy, Splatter Horror, Supernatural Horror, Vampire Horror, Action, Crime, Horror",7.2,353000,48.0,1996.0,25839496.0,19000000.0,"United States, Mexico",16.759949589762293,12.77422616877261,17.06741477074494,4
"Psychological Horror, Psychological Thriller, Serial Killer, Crime, Horror, Mystery, Thriller",5.8,128000,52.0,2024.0,83677281.0,30000000.0,"United States, Canada",17.216707972959764,11.759793355371237,18.24247807687383,6
"Period Drama, Prison Drama, Supernatural Fantasy, Tragedy, Crime, Drama, Fantasy, Mystery",8.6,1500000,61.0,1999.0,286801374.0,60000000.0,United States,17.909855136853043,14.220976332738882,19.474300460959977,8
"Crime, Drama, Thriller",8.0,29000,64.81290322580645,2024.0,987421.0,26000000.0,India,17.073607134447293,10.275085591132715,13.802852785295977,1
"Heist, True Crime, Crime, Drama, Thriller",6.8,37000,75.0,2024.0,2270354.0,26000000.0,"United States, United Kingdom, Canada",17.073607134447293,10.518700218288165,14.635446764895507,1
"Prison Drama, Tragedy, Crime, Drama",8.5,1200000,62.0,1998.0,23875714.0,20000000.0,United States,16.811242881518265,13.997832948091215,16.988372391526624,3
"Dark Comedy, Psychological Drama, Psychological Horror, Serial Killer, Slasher Horror, Workplace Drama, Crime, Drama, Horror",7.6,770000,64.0,2000.0,34266679.0,7000000.0,United States,15.76142084987672,13.554147092530322,17.349684011422212,4
"Coming-of-Age, Teen Drama, Crime, Drama",7.0,103000,45.0,1983.0,25839182.0,10000000.0,"United States, France",16.118095750958314,11.542493975902508,17.06740261873177,3
"Dark Comedy, Comedy, Crime, Drama, Thriller",7.9,477000,67.0,2008.0,45211126.0,15000000.0,"United Kingdom, United States",16.52356082573315,13.07527386630434,17.626853787073337,5
"Comedy, Crime, Drama, Thriller",4.6,50000,37.0,1996.0,113309743.0,40000000.0,United States,17.50439003707821,10.819798284210286,18.54563572406552,6
"Cop Drama, Epic, Gangster, Crime, Drama, Thriller",8.5,1500000,85.0,2006.0,291481358.0,90000000.0,"United States, Hong Kong",18.31532023940565,14.220976332738882,19.490486613168002,8
"Period Drama, Serial Killer, True Crime, Crime, Drama, Mystery",6.6,59000,74.0,2024.0,836057.0,26000000.0,United States,17.073607134447293,10.985309671896763,13.636453267650728,1
"Police Procedural, Serial Killer, Crime, Mystery, Thriller",4.6,11000,24.0,2021.0,229811.0,15000000.0,United States,16.52356082573315,9.305741456739435,12.34501686235456,0
"Prison Drama, Teen Drama, Crime, Drama, Thriller",7.5,244000,49.0,1996.0,165615285.0,44000000.0,United States,17.599700214609808,12.404927602627597,18.925178102418712,7
"Legal Drama, Legal Thriller, Psychological Drama, Psychological Thriller, Crime, Drama, Thriller",7.6,171000,86.0,2024.0,36051506.0,26000000.0,France,17.073607134447293,12.049424683420915,17.400459223872826,4
"Dark Comedy, Drug Crime, Gangster, Crime, Drama",8.9,2300000,95.0,1994.0,213928762.0,8000000.0,United States,15.894952224644102,14.648420115681892,19.18115363439065,8
"Dark Comedy, Epic, Gangster, Period Drama, Crime, Drama",8.3,392000,75.0,1984.0,5476126.0,30000000.0,"Italy, United States",17.216707972959764,12.879019669789754,15.515908657232574,2
"Psychological Drama, Crime, Drama",8.2,970000,94.0,1976.0,28580862.0,1300000.0,United States,14.077875591662238,13.785052381406869,17.168247925951324,4
"Dark Romance, Drug Crime, Crime, Drama, Romance, Thriller",7.9,251000,59.0,1993.0,13093107.0,13000000.0,"United States, France",16.380459992348886,12.433212202169729,16.387596542858372,3
"Cop Drama, High-Concept Comedy, Action, Comedy, Crime",6.2,167000,61.0,1990.0,201957688.0,15000000.0,United States,16.52356082573315,12.025755079404917,19.123568773029547,8
"Drug Crime, Epic, Gangster, Tragedy, Crime, Drama",8.3,956000,65.0,1983.0,66443303.0,50000000.0,United States,17.72753358339242,13.770514238058096,18.01185957055179,5
"Legal Drama, Psychological Drama, Crime, Drama",9.0,916000,97.0,1957.0,2945.0,350000.0,United States,12.765691290604371,13.727772735358728,7.988203597022576,0
"Conspiracy Thriller, Legal Drama, Legal Thriller, Crime, Drama, Thriller",7.1,111000,61.0,2003.0,80154140.0,60000000.0,United States,17.909855136853043,11.6172944892629,18.199462101312164,6
"Serial Killer, Slasher Horror, Crime, Horror",6.3,67000,64.0,2024.0,22057160.0,1000000.0,"United States, United Kingdom, New Zealand",13.815511557963774,11.112462823634855,16.909147869038158,3
"Dark Comedy, Dystopian Sci-Fi, Crime, Sci-Fi",8.2,907000,77.0,1972.0,27034174.0,2200000.0,"United Kingdom, United States",14.603968372873895,13.717898831632498,17.11261236433484,4
"Crime Documentary, Documentary",7.5,3000,82.0,2024.0,33597.0,26000000.0,"United States, United Kingdom, Japan",17.073607134447293,8.006700845440367,10.42222182037016,0
"Basketball, Sports Documentary, Documentary, Drama, Sport",8.3,29000,98.0,1994.0,11830611.0,700000.0,United States,13.45883704259595,10.275085591132715,16.28620096749897,2
"History Documentary, Documentary, History",8.1,28000,88.0,2019.0,15343649.0,26000000.0,United States,17.073607134447293,10.239995502805316,16.54621226562622,3
"Crime Documentary, Crime, Documentary, Mystery",7.5,22000,76.0,2016.0,790519.0,26000000.0,New Zealand,17.073607134447293,9.99884318585288,13.580446235754371,1
"Military Documentary, Documentary, War",8.5,25000,83.0,2023.0,34703.0,26000000.0,"Ukraine, United States",17.073607134447293,10.12667110305036,10.454610233066656,0
"Crime Documentary, Docudrama, Psychological Drama, Psychological Thriller, Tragedy, True Crime, Biography, Crime, Documentary, Drama",7.4,52000,77.0,2012.0,3001877.0,26000000.0,"United Kingdom, United States",17.073607134447293,10.859018228147887,14.914748650776117,1
"Biography, Documentary, History",8.4,24000,83.0,2014.0,5412466.0,26000000.0,"France, Italy, Brazil",17.073607134447293,10.085850775128717,15.504215554276605,2
"Music Documentary, Animation, Biography, Documentary, Music",7.5,33000,83.0,2015.0,706750.0,26000000.0,United States,17.073607134447293,10.404293143019792,13.468433690482321,1
"Biography, Documentary, Music",8.2,751,83.0,2025.0,637370.0,26000000.0,"United Kingdom, United States, Canada, Malaysia",17.073607134447293,6.62273632394984,13.365107182597423,1
"Biography, Documentary, Music",7.0,898,75.0,2023.0,741102.0,26000000.0,United States,17.073607134447293,6.80128303447162,13.515894895967959,1
"Comedy, Documentary, Drama",7.5,16000,83.0,1975.0,38384.0,26000000.0,United States,17.073607134447293,9.680406499268875,10.555422037261998,0
"Biography, Documentary",7.8,64000,87.0,2005.0,4064756.0,26000000.0,United States,17.073607134447293,11.06665398721974,15.21786452057945,2
"Crime Documentary, Nature Documentary, Biography, Crime, Documentary, History",8.4,52000,84.0,2009.0,1187434.0,26000000.0,"United States, Japan, Germany, Chile, Canada, United Kingdom",17.073607134447293,10.859018228147887,13.987306076550713,1
"Faith & Spirituality Documentary, Travel Documentary, Documentary",8.5,42000,64.81290322580645,1993.0,1346497.0,2000000.0,United States,14.508658238524095,10.645448706505872,14.113017705900344,1
"Caper, Crime Documentary, Satire, True Crime, Comedy, Crime, Documentary, History",7.9,70000,85.0,2010.0,5409178.0,26000000.0,"United Kingdom, France",17.073607134447293,11.156264806643742,15.503607883299162,2
"Crime Documentary, Biography, Crime, Documentary, History, War",8.2,42000,92.0,2012.0,726324.0,1000000.0,"United Kingdom, Denmark, Indonesia, Norway",13.815511557963774,10.645448706505872,13.495752852040008,1
"Action, Comedy, Documentary",7.0,81000,66.0,2006.0,84645164.0,11500000.0,United States,16.257857680289998,11.302216779257382,18.253978547369325,6
Documentary,7.1,1100,73.0,2025.0,25213.0,26000000.0,"United States, Ukraine, Australia",17.073607134447293,7.00397413672268,10.135154674791215,0
"Satire, Biography, Comedy, Documentary, Drama",8.0,22000,93.0,1995.0,3041083.0,26000000.0,United States,17.073607134447293,9.99884318585288,14.927724588770609,1
"Crime Documentary, Crime, Documentary",8.2,81000,88.0,2010.0,7871522.0,2000000.0,United States,14.508658238524095,11.302216779257382,15.87876212136611,2
"Music Documentary, Documentary, Music",7.5,2100,71.0,2011.0,7643.0,26000000.0,United States,17.073607134447293,7.650168700845001,8.941676305360163,0
Documentary,7.4,3900,80.0,2023.0,1210737.0,26000000.0,"France, Tunisia, Germany, Saudi Arabia, Cyprus",17.073607134447293,8.268988209506656,14.0067406490043,1
"Dark Comedy, Action, Comedy, Documentary",6.6,104000,42.0,2002.0,79493831.0,5000000.0,United States,15.424948670398354,11.552155793461898,18.191189991709035,6
"Extreme Sport, Mountain Adventure, Sports Documentary, Adventure, Documentary, Drama, Sport",8.0,39000,82.0,2004.0,13905522.0,26000000.0,"United Kingdom, United States",17.073607134447293,10.571342565808699,16.447796657312526,3
Documentary,8.1,24000,64.81290322580645,1991.0,1318849.0,26000000.0,United States,17.073607134447293,10.085850775128717,14.092270702715497,1
"Comedy, Documentary",7.8,20000,84.0,2000.0,1166245.0,26000000.0,United States,17.073607134447293,9.90353755128617,13.969300601341454,1
Documentary,6.8,2400,85.0,2024.0,569675.0,26000000.0,"France, Senegal, Benin, Singapore",17.073607134447293,7.783640596221253,13.252823057145608,1
Documentary,8.3,29000,96.0,1929.0,3959.0,26000000.0,Soviet Union,17.073607134447293,10.275085591132715,8.283999304248526,0
"Travel Documentary, Documentary, Music",8.4,39000,65.0,2012.0,4426444.0,4000000.0,"United States, Indonesia, Singapore, Thailand, Kenya, Denmark, Brazil, Jordan, United Arab Emirates, Saudi Arabia, South Africa, Italy, Ghana, Egypt, China, Japan, South Korea",15.201805169084134,10.571342565808699,15.303107336789438,2
Documentary,6.4,2200,85.0,2018.0,112282.0,26000000.0,United States,17.073607134447293,7.696667081526462,11.628777749035867,0
"Animation, Biography, Documentary",8.2,12000,78.0,2024.0,1303564.0,26000000.0,Norway,17.073607134447293,9.392745258631441,14.080613376858507,1
"Concert, Music Documentary, Documentary, Music",7.9,2200,64.0,2025.0,11576292.0,26000000.0,"United Kingdom, United States",17.073607134447293,7.696667081526462,16.26446985796139,2
"Adventure, Documentary, Drama, Family",5.7,149,64.81290322580645,2024.0,1245150.0,26000000.0,France,17.073607134447293,5.0106352940962555,14.03476736566706,1
Documentary,8.3,8100,93.0,2025.0,1844734.0,26000000.0,"Occupied Palestinian Territory, Norway",17.073607134447293,8.999742789830492,14.427846193704468,1
Documentary,7.9,4900,64.81290322580645,2024.0,395777.0,26000000.0,Sweden,17.073607134447293,8.497194544909547,12.88860872697768,0
"Slapstick, Action, Comedy, Documentary",6.8,53000,74.0,2022.0,80563999.0,10000000.0,United States,16.118095750958314,10.87806606028079,18.20456245757491,6
Documentary,7.5,1500,68.0,2024.0,225576.0,26000000.0,"United States, United Kingdom",17.073607134447293,7.313886831633462,12.32641684305414,0
"Political Documentary, Biography, Documentary",7.7,31000,82.0,2022.0,107186.0,26000000.0,United States,17.073607134447293,10.34177474101152,11.582330251608484,0
"Sports Documentary, Documentary, History, Sport",7.8,6400,82.0,2001.0,156818.0,26000000.0,"Switzerland, Germany, United Kingdom",17.073607134447293,8.764209507142004,11.96284755302692,0
"Documentary, Thriller",5.1,1600,52.0,2024.0,50239.0,26000000.0,"United Kingdom, United States",17.073607134447293,7.3783837129967145,10.82456680114208,0
"Documentary, Drama, Horror, Thriller",8.1,74000,83.0,2013.0,2303417.0,1500000.0,United States,14.220976332738882,11.211833885608513,14.649904664721445,1
"Extreme Sport, Mountain Adventure, Sports Documentary, Adventure, Documentary, Sport",8.1,81000,83.0,2018.0,29390279.0,26000000.0,United States,17.073607134447293,11.302216779257382,17.196174565399733,4
